Class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
8.0,0.209681552289,0.39874092696,0.419108519152,0.0536007331115,0.177676185176,0.0219731995984,0.0103193796658,0.0523386300613,0.0425850547283,0.0985032230218,0.00797933037727,0.0200294656004,0.121909477086,0.951228598382,0.106907372401,0.411282188699,0.294097338204,0.1004990683,0.822243544526,0.753506883016,0.121909477086,0.613665651011,0.671204253493,0.22580515858,0.0135174083869,0.0100169015625,0.00787200999816,0.0574431417133,0.0790843029786,0.00428663726063,0.0208450097232,0.0652802491605,0.974592975986,0.144775944829,0.497514585584,0.306496896514,0.114090772782,0.840042100433,0.74011804589,0.0652802491605,0.537317551509,0.751671845379,0.102090164236,0.00527030567608,0.306811763971,0.110636749794,0.485306634908,0.156474938539,0.0137289286436,0.906271977979,0.646707257112
8.0,0.174454997816,0.352580165654,0.600518369186,0.0292964097165,0.149864282981,0.0331192624698,0.00989088283786,0.0327573780003,0.0406938404618,0.0270347224548,0.00461131719513,0.0361316896416,0.111201195637,0.953836692262,0.102179484628,0.520119056707,0.191743062195,0.0518364220755,0.796607856813,0.701250426515,0.111201195637,0.568011328808,0.758742966697,0.337467268157,0.0109999567245,0.00353335682903,0.0376101478157,0.0212759478158,0.0174703677913,0.00413490491875,0.0116211861358,0.0688454677284,0.969373583518,0.131580285124,0.419434474097,0.348429469525,0.135776544942,0.860955576587,0.777970535261,0.0688454677284,0.5587733527,0.695518780212,0.11230968432,0.00722515905659,0.468906381782,0.242268975164,0.860708224105,0.202279671811,0.033771458798,0.788072277978,0.516109182392
8.0,0.305055897347,0.403744526382,0.511228206785,0.0600798048121,0.127549928698,0.0128082301057,0.025482631132,0.0575848825081,0.105230718222,0.0309900358385,0.0261280186312,0.0123186570451,0.208176953196,0.972195210091,0.288325340762,0.360358883839,0.405815436337,0.200129691689,0.905043812922,0.833461693959,0.208176953196,0.695229253262,0.70486404393,0.213115603154,0.0100052868694,0.0134252888587,0.0894069288116,0.0773114385917,0.0287760007188,0.0202295414131,0.0131119805435,0.0820374642824,0.980733691077,0.224253786737,0.43058262261,0.392934214066,0.182605410268,0.891326622501,0.798534846651,0.0820374642824,0.594883882928,0.747177534584,0.133621548403,0.0046203016421,0.375572657983,0.140916464699,0.931469472425,0.0738430733687,0.0233164141402,0.940543089984,0.724041790106
8.0,0.286560598776,0.399881629741,0.717853874112,0.0509992208855,0.0895843622831,0.0186898628591,0.0157689768205,0.188657839643,0.0633990384495,0.0498775055028,0.0368170789584,0.0242824672406,0.260930624167,0.956289794124,0.251050840712,0.410333879127,0.352573421523,0.157473361205,0.832134637552,0.762765335176,0.260930624167,0.67558131731,0.676621864997,0.19114831778,0.00906602776348,0.0016175352127,0.0740325910418,0.00993792169751,0.0324116087875,0.01473415234,0.00993825691676,0.091342868548,0.979658606271,0.239921903468,0.421631197205,0.397542118739,0.188160766219,0.919661819955,0.825947865802,0.091342868548,0.598206559244,0.742713309962,0.122024054579,0.00447803293562,0.297214725268,0.105603726116,0.821847471708,0.112791564231,0.0183957879205,0.939445157499,0.749642472964
8.0,0.372278039578,0.470740160372,0.474761760131,0.0364141799089,0.133879725923,0.0241497903222,0.0504677252492,0.0813407824898,0.119138351587,0.189081467567,0.137736351092,0.0145784526742,0.247400552042,0.941335214258,0.184942771863,0.33679057891,0.294565380553,0.110994062323,0.872637073368,0.820565035254,0.247400552042,0.712485701033,0.631035401795,0.232038982059,0.00653141722902,0.018281028738,0.0537663631214,0.0744966801479,0.0911992527367,0.0560884219371,0.0187863384445,0.171780117228,0.986386674376,0.597496952166,0.390146705758,0.42912480412,0.280843253856,0.911599873813,0.829983605439,0.171780117228,0.685399740581,0.720735511344,0.24347486473,0.0072484171577,0.370121310093,0.10141071822,0.509433927003,0.160103729155,0.0192937556979,0.583009881392,0.641549508447
8.0,0.185655698699,0.358092145207,0.709662499465,0.050054095153,0.193869430628,0.0223701504363,0.00885330772076,0.0829065754083,0.036734878417,0.00430710744487,0.022482059281,0.0240792117157,0.154838951393,0.955090704625,0.145624514974,0.458846449253,0.275645028893,0.0956534931722,0.841193807827,0.752378733617,0.154838951393,0.607504157327,0.734785215012,0.306378259582,0.0135288173724,0.00507086886168,0.0501991448129,0.0287727354195,0.0057362564955,0.00774799584501,0.0190074669692,0.0557782994932,0.960361984894,0.0860670118629,0.484444244647,0.305939962738,0.103156225599,0.799494565373,0.714782639448,0.0557782994932,0.525989566702,0.685324085441,0.279639990002,0.0177797701885,0.426442226595,0.207630124563,0.710308206436,0.238441396878,0.0180702028333,0.585596981459,0.617548488902
8.0,0.201521833033,0.403417276904,0.665398500134,0.0753333939574,0.0739591666377,0.0202378329039,0.0328665598406,0.112946877084,0.134751359215,0.0550556553974,0.0275747313784,0.0535345496568,0.158538532593,0.981120713086,0.291459755248,0.51836716889,0.275431225092,0.118538081028,0.750673571564,0.657067815126,0.158538532593,0.574573566412,0.738156569033,0.170602844451,0.0196166278247,0.00212094770118,0.0259445479148,0.0123394775924,0.0357652148195,0.0173565003009,0.0360174258687,0.0456475849611,0.925209101517,0.0402129660037,0.516980246771,0.228888964798,0.0580241657142,0.709392296883,0.631495492127,0.0456475849611,0.488654211893,0.628296800602,0.128017941687,0.00709494363641,0.371546621685,0.139103928511,0.648164200075,0.353961079352,0.00682794129394,0.849715620023,0.589300395089
8.0,0.302361452428,0.391599898862,0.773139588688,0.0269606211917,0.184553719871,0.0287520660648,0.0754206247697,0.14964587796,0.156205236663,0.0240860663152,0.0121553881885,0.0230102143232,0.264595873036,0.964767110162,0.30405611382,0.403753355383,0.268461843257,0.114560828461,0.863917765905,0.788092712118,0.264595873036,0.68926417928,0.705548608544,0.319855105203,0.00654209991306,0.00746176142356,0.107690937599,0.0272609712613,0.0921284648906,0.0172556102097,0.00477667018786,0.247849051327,0.974149427664,0.54228279402,0.260374273179,0.520313921067,0.3442242189,0.980246063839,0.931457347618,0.247849051327,0.769577270556,0.638810559744,0.213019026054,0.00788843917404,0.467191297285,0.200953244211,0.794167506231,0.0895166612363,0.0908959469623,0.859203612353,0.710571444259
8.0,0.122803701598,0.334475056085,0.66864793906,0.0353196502929,0.231359618796,0.0476084664918,0.00157679677293,0.0549868887892,0.00667961331626,0.0421119904634,0.00458856366267,0.0530498679162,0.0705837313795,0.895084070885,0.0312251517262,0.523843590459,0.19017868372,0.0423022477038,0.67249811077,0.60601235244,0.0705837313795,0.51177847079,0.58172665127,0.362292089948,0.0150097672416,0.00439033840136,0.0224071808055,0.0253356866982,0.0404770729443,0.00316561102796,0.0172966614415,0.0673672613772,0.961243218196,0.105945188471,0.449840566537,0.294658388806,0.100429732146,0.820203504546,0.738006835698,0.0673672613772,0.545244682324,0.683596092621,0.156659578457,0.0150409291422,0.391864555025,0.208961739674,0.659874957314,0.130468173336,0.0457368888616,0.920010206133,0.671890263534
8.0,0.200139834883,0.325383898102,0.720867468308,0.0374368687733,0.181859135334,0.0209237951147,0.00636612719274,0.0743965073144,0.0266819357528,0.0131267643965,0.0149034656866,0.0214891405194,0.123496393743,0.947350112533,0.101416973435,0.417279113353,0.296425892844,0.101136759886,0.814650363486,0.746454121351,0.123496393743,0.60270748975,0.655726076284,0.273397431041,0.0092640659627,0.00905175532513,0.0588707938106,0.0525643596883,0.0276526723273,0.013821261571,0.00958198122454,0.0811158546624,0.975019666044,0.182285673155,0.394692294401,0.428522325031,0.200597904808,0.886766698213,0.805121216178,0.0811158546624,0.588658281219,0.706069900545,0.101060842204,0.00549946784616,0.344498797364,0.186286744926,0.77081646418,0.224666330974,0.0113343758426,0.791798753615,0.511814615056
8.0,0.230012067775,0.416420612208,0.906416322004,0.0407626290754,0.111027651212,0.0416069568472,0.0392100283486,0.298614946414,0.139946893104,0.123591694223,0.21621730565,0.0275794172876,0.11096468402,0.937644464282,0.07862322157,0.463325019201,0.260453464203,0.0789000187196,0.784142832375,0.707789463724,0.11096468402,0.579227833433,0.67328817339,0.167774372396,0.0160397383741,0.0610583532363,0.19032751492,0.265862347434,0.116073648112,0.149358303839,0.0164671354199,0.0916893883525,0.975398189636,0.208504469407,0.425916612464,0.352049610232,0.152480649323,0.880853136023,0.797082071323,0.0916893883525,0.609217771083,0.711052543137,0.123199582427,0.00585323055149,0.297972542405,0.097467655242,0.437136318614,0.321818666509,0.00715482553643,0.911970556853,0.701739590535
8.0,0.220159870561,0.420968767967,0.787153290921,0.0330898502018,0.104141908108,0.0406584550298,0.00759653046917,0.156940745258,0.0266554653867,0.0863278352112,0.0678803682032,0.0314313616472,0.105288541448,0.948873159918,0.0886773455378,0.498186418312,0.214414379083,0.0590777452733,0.782767936432,0.698775365082,0.105288541448,0.56823727858,0.712262567318,0.223892696029,0.0123620745954,0.0322462339924,0.112628574712,0.17754862069,0.133436100753,0.0423824633275,0.0245189190156,0.147540870844,0.97090184994,0.293880263981,0.417910240183,0.349977867825,0.167588888637,0.874728956953,0.795935588827,0.147540870844,0.654575447838,0.707720564855,0.249840377433,0.0132027555659,0.299546278075,0.095933143065,0.703497797312,0.312561831699,0.0111183807932,0.399400003093,0.527677459449
5.0,0.267089018447,0.394607147631,0.695401741215,0.0531666221524,0.107667489826,0.0174880781762,0.0280681934676,0.14072598586,0.114051017734,0.0116411852953,0.021092230365,0.0209401277601,0.161359642072,0.978783343374,0.273222564919,0.432527080649,0.355348273004,0.161888506747,0.887061788065,0.788089988158,0.161359642072,0.622623657165,0.774670410188,0.222245669617,0.0102581608292,0.00671941305665,0.0595921977921,0.0389750928037,0.0218070031598,0.016037211988,0.0134656097507,0.0696162008439,0.974077733731,0.151985928229,0.426572946183,0.378685106825,0.159167524811,0.874104906937,0.782798468157,0.0696162008439,0.568062718479,0.724329853131,0.111884759307,0.00440199491621,0.383583044388,0.151371417738,0.722052025233,0.133155416013,0.0265352851843,0.830532419936,0.617519331418
8.0,0.238642625479,0.417188649983,0.30702010082,0.0741001588209,0.0885130951967,0.0167623664301,0.0197874395205,0.0441157545062,0.0822570810966,0.105685987788,0.0321083727213,0.0335226182173,0.196542924951,0.975158690225,0.296491493384,0.472118576866,0.3091425548,0.137065101557,0.819294625853,0.729851013743,0.196542924951,0.636654272986,0.749577543065,0.185418781638,0.0160101143531,0.0161195359589,0.0161248715466,0.0906677067735,0.0712520778112,0.0189253468934,0.0322310586069,0.0490635057024,0.978486864333,0.123599458363,0.532056114285,0.24329722444,0.079125032534,0.805034729989,0.698142412905,0.0490635057024,0.504685376144,0.782530297481,0.10933805799,0.00489857533899,0.323235091994,0.108098768722,0.673669255299,0.197980628536,0.0171279380502,0.8608562327,0.640464697793
8.0,0.293343810781,0.435643459117,0.915346622447,0.0491365239252,0.0943438489096,0.0324902522537,0.0262106629294,0.490524982657,0.104461145464,0.205912833387,0.301264517759,0.0124600445438,0.280637654938,0.961780647394,0.301824495075,0.330022792458,0.390038717285,0.189654273769,0.917314607351,0.854185292338,0.280637654938,0.741458576621,0.688437901146,0.185870174593,0.0135945173923,0.0330449053409,0.243728573991,0.178149471067,0.166736862992,0.126715457826,0.00801820264147,0.165681007828,0.968270386168,0.307669295377,0.336440991075,0.450161472366,0.240027045683,0.937590180389,0.873510280072,0.165681007828,0.694476173252,0.672424865065,0.122387317679,0.00436972804417,0.28225221004,0.082338353069,0.555779231701,0.234251710554,0.0121486947806,0.921001438137,0.749042226876
8.0,0.335390671329,0.411202013744,0.827945460142,0.0601749145033,0.104445480157,0.0143147751871,0.0361182645741,0.300880660639,0.13901946422,0.0663866843069,0.0893838196296,0.0123403548363,0.184994005466,0.981619625634,0.346435180579,0.362337605686,0.404613483028,0.207457027393,0.923696299228,0.843743494754,0.184994005466,0.68221260755,0.73899335621,0.22807328076,0.0111428565376,0.0370612687475,0.172725009011,0.199981051681,0.100839641643,0.0589666153667,0.0152386370814,0.124458693892,0.972381996208,0.258461214905,0.40759869239,0.383153785171,0.18218775815,0.892403108779,0.81643182111,0.124458693892,0.644498356727,0.704091107775,0.126526476945,0.00386498732196,0.368954299816,0.132821692636,0.788093591732,0.274805841059,0.0265031541396,0.857301096386,0.649123466003
8.0,0.154125251056,0.388006596525,0.777877071285,0.0555324469532,0.217187576084,0.0354955558637,0.0104684040924,0.13661397976,0.0412662701779,0.0707461577728,0.0844950466443,0.01923415359,0.146011727488,0.939882138501,0.106834941797,0.372501982461,0.282502167113,0.0940089780907,0.818447615733,0.757370174649,0.146011727488,0.63761608822,0.63183085644,0.260285822515,0.0200698036232,0.0126088523642,0.0426798764857,0.0695374446674,0.0761206141336,0.0373209356926,0.0190308736588,0.0651628631805,0.950605427018,0.0831944000828,0.466317099657,0.285041069062,0.0914035182021,0.794680776621,0.717903542387,0.0651628631805,0.548916118203,0.659642568212,0.119822512939,0.00888746695048,0.321285571487,0.123876964384,0.807933244875,0.121776606143,0.00558557163128,0.89469389333,0.639222026161
8.0,0.18004424444,0.357859962347,0.840532067341,0.0385823400131,0.259989426455,0.0348876811751,0.01273298827,0.135940706486,0.0501931145232,0.0495376711995,0.0523280247315,0.0322145346231,0.072453072335,0.947223375335,0.0593763804597,0.502973924992,0.235351464509,0.0643976738694,0.75992146628,0.672983768068,0.072453072335,0.519582761002,0.698227245042,0.28537979958,0.0140858300703,0.00766468687096,0.104247738585,0.0428170490577,0.0355635173787,0.0332012380542,0.0176501730272,0.0547397549441,0.97851335589,0.138026847932,0.472925953138,0.333464133778,0.128180131041,0.850833347673,0.748803929642,0.0547397549441,0.521745175447,0.75784544763,0.0915500205846,0.00556180554635,0.39730515728,0.189297858713,0.76552440626,0.107433666064,0.006892354253,0.700687367591,0.452755266816
6.0,0.275363802533,0.253704989105,0.134178732391,0.0568688715329,0.262685541372,0.00552191830838,0.00208776387449,0.00697534349756,0.00888257893756,0.0262984443279,0.0106695432885,0.0100599169843,0.398076571998,0.979800312134,0.698022087354,0.265618597898,0.508090330415,0.347035382584,0.96186866314,0.901286569158,0.398076571998,0.819526534557,0.691740484124,0.436267089087,0.00384162028173,0.00256280902701,0.00346858497107,0.0153394230442,0.0178425019093,0.00703087043862,0.0289088965769,0.134315868645,0.992358482636,0.655968131576,0.439364050276,0.455658933927,0.314369433851,0.876304109668,0.773201208499,0.134315868645,0.660675338475,0.789544400752,0.28937540434,0.0121451083909,0.23071830194,0.180078600964,0.625180470915,0.0796274991855,0.031823438254,0.371099633507,0.505699093267
9.0,0.234242829497,0.517683228303,0.945303183802,0.0616334621408,0.0716719418455,0.0551247308163,0.0771567203526,0.527241172145,0.0921056673827,0.110439947221,0.46950433293,0.0361485787331,0.170347097147,0.966886426374,0.20574886081,0.472411311166,0.26538447495,0.0992761735568,0.83170438288,0.746647952586,0.170347097147,0.635916617823,0.749615030711,0.13576638314,0.03485705328,0.050611793883,0.291096208176,0.168945796734,0.0492471210147,0.297972926275,0.0530208567719,0.0753721733208,0.957911728002,0.110511766214,0.546059820211,0.244418777763,0.0778375335242,0.743185522957,0.662001500519,0.0753721733208,0.551403210811,0.71091188273,0.212703548638,0.0104149152905,0.304283728485,0.0609234332327,0.829165866745,0.331503213767,0.010695400965,0.420350410565,0.539403098318
8.0,0.353744426738,0.4929146945,0.471960568881,0.0968111663044,0.1074977566,0.0133857921088,0.0224980924736,0.12824005659,0.0884423876992,0.157533398288,0.157821541495,0.0139795349952,0.310249563353,0.967588446031,0.381173614566,0.328628604457,0.387438451958,0.19912617166,0.928029285375,0.866206269695,0.310249563353,0.763492035084,0.692554988435,0.216249870863,0.0144809501718,0.017434783609,0.0475405223811,0.0990959149967,0.0370924869341,0.0487167495369,0.0384771866524,0.0648785883913,0.979753596101,0.171001489053,0.530037241881,0.232069023921,0.083287691385,0.811616278069,0.707192387265,0.0648785883913,0.531337056013,0.776987699887,0.235457437658,0.00739537741248,0.375059407116,0.0936120063742,0.825211391796,0.185142738663,0.0529495896723,0.62400080412,0.693116637424
8.0,0.180832127369,0.408666635531,0.666449507417,0.0420800827207,0.163899412194,0.0359954994646,0.00635640322276,0.0918716807571,0.0253399332779,0.0481406828969,0.0541041733215,0.0712112709821,0.0500810624494,0.932031106918,0.032875932743,0.58381408334,0.217996843655,0.054165733743,0.656783823165,0.567964227241,0.0500810624494,0.451723556792,0.675282533641,0.23392816557,0.0152904373636,0.00685351856921,0.0493686595742,0.0385154320114,0.0389799257229,0.0308597708308,0.0270101435653,0.0505331420878,0.961678837576,0.0802322652043,0.514608763572,0.287033391831,0.0921400604284,0.784853136023,0.687868403968,0.0505331420878,0.497631030868,0.722469239655,0.166755765527,0.0106287900005,0.396196545154,0.148065463228,0.515259285184,0.220067888984,0.016953851237,0.881455147138,0.59644706728
8.0,0.198097830729,0.396106504244,0.765947241717,0.0262555866292,0.0755062432611,0.0401757222656,0.0151829700261,0.0765625755791,0.0587721343945,0.0513952430639,0.0365604151892,0.0433352566177,0.121141495527,0.94849561001,0.101386130733,0.527512817836,0.179264547381,0.0476315973,0.747861365619,0.659698443329,0.121141495527,0.558100858609,0.712293675948,0.212184579359,0.0129089190728,0.0212225541332,0.105729564553,0.112837035023,0.0586238597309,0.042976455158,0.0100931645056,0.0793125534213,0.96871560179,0.148989378692,0.401172606496,0.35877350743,0.145406477385,0.87262232929,0.795023278255,0.0793125534213,0.583083474865,0.680755414505,0.128681611333,0.00727339715686,0.347195982882,0.131652823537,0.434774778754,0.463406889606,0.00961990989897,0.887658001763,0.598490898971
8.0,0.170646388575,0.317368379519,0.688251793296,0.0413744261603,0.236331770025,0.0258608214214,0.00262868263829,0.0734994410859,0.0110480609748,0.0264028928794,0.0233983793404,0.0442013092916,0.102409121501,0.927060848699,0.0631180977017,0.492588478514,0.285537883572,0.0905967408234,0.744070333603,0.665496033055,0.102409121501,0.548877931941,0.655904531461,0.309871372981,0.0101776321543,0.0004459958568,0.0358123593418,0.00225257371081,0.0141777857646,0.00814542790279,0.0109358641415,0.0660183938531,0.972113329213,0.136047217811,0.410189468597,0.382916807217,0.159123957496,0.867236112306,0.780595812188,0.0660183938531,0.554157070312,0.70809614897,0.112906545904,0.00744828210599,0.384146409271,0.222516972992,0.530358359426,0.181415479399,0.0173144716096,0.798940417833,0.534649299047
8.0,0.133698864482,0.347877790357,0.661308418454,0.0208583246886,0.295164829049,0.0525377858286,0.0010472073515,0.0300966161672,0.00402877683015,0.0238409355755,0.00916476980339,0.0808945846829,0.0333146231209,0.915037603991,0.0178881703313,0.660858199131,0.126361968077,0.0203837405775,0.612021720516,0.511585430543,0.0333146231209,0.381033343624,0.720026879254,0.251338820207,0.0150451350966,0.00035743687088,0.0495825931687,0.00335737965254,0.0484897494646,0.0145448557459,0.0238687658664,0.0530680477843,0.954830862756,0.0732258456334,0.477309284622,0.311641239573,0.104279639919,0.777799305974,0.696571414858,0.0530680477843,0.515338248551,0.668294204538,0.118681537817,0.0102698765741,0.400003904664,0.200624083458,0.669321191168,0.136829951719,0.01652751875,0.774684769666,0.511315075536
8.0,0.193517323175,0.38676378933,0.814285626925,0.018186968324,0.142151994713,0.0601821785284,0.0108340620577,0.0860318465457,0.0409139760119,0.0264525923174,0.0167258078705,0.0670600143897,0.0572329503189,0.937904316487,0.0407016217292,0.622333804346,0.131376417752,0.0245199266386,0.674199807041,0.578415630367,0.0572329503189,0.464048632146,0.762172780474,0.232661455284,0.0122930759563,0.00437420039338,0.139135195833,0.0246618319743,0.0331889160939,0.0231294789838,0.0181548871227,0.078722691691,0.972155011732,0.162420767559,0.420966013096,0.362576142511,0.150914064887,0.853572628983,0.77587031372,0.078722691691,0.582620589091,0.685384257787,0.140981922308,0.00824457260856,0.408407521944,0.170904935874,0.645910033826,0.299077633956,0.0331129546824,0.83901124221,0.573313383366
